request,Candidate:token,Candidate:id,Candidate,Candidate_Entity:token,Candidate_Entity:id,Candidate_Entity,Specific_Party:token,Specific_Party:id,Specific_Party,General_Party:token,General_Party:id,General_Party,Election_Jurisdiction:token,Election_Jurisdiction:id,Election_Jurisdiction,Election_Year:token,Election_Year:id,Election_Year,Election_Type:token,Election_Type:id,Election_Type,Office_Sought:token,Office_Sought:id,Office_Sought,Election_Status:token,Election_Status:id,Election_Status,Incumbency_Status:token,Incumbency_Status:id,Incumbency_Status,#_of_Records,Total_$
s=AL&y=2014&f-core=1&c-t-id=164763,c-t-id,164763,"GRANT, LORETTA G",c-t-eid,21530420,"GRANT, LORETTA G",c-t-pt,139,REPUBLICAN,c-t-p,2,Republican,s,AL,AL,y,2014,2014,c-r-t,1,Standard,c-r-osid,182,HOUSE DISTRICT 069,c-t-ftsts,Lost-General,Lost-General,c-t-ico,O,Open,71,18445.99
s=AL&y=2014&f-core=1&c-t-id=165309,c-t-id,165309,"WILLIAMS, JOEL LEE",c-t-eid,21841956,"WILLIAMS, JOEL LEE",c-t-pt,33,DEMOCRATIC,c-t-p,1,Democratic,s,AL,AL,y,2014,2014,c-r-t,1,Standard,c-r-osid,202,HOUSE DISTRICT 089,c-t-ftsts,Lost-General,Lost-General,c-t-ico,C,Challenger,65,17988.27
s=AL&y=2014&f-core=1&c-t-id=164736,c-t-id,164736,"FREEMAN, JOE",c-t-eid,21465224,"FREEMAN, JOE",c-t-pt,139,REPUBLICAN,c-t-p,2,Republican,s,AL,AL,y,2014,2014,c-r-t,1,Standard,c-r-osid,157,HOUSE DISTRICT 044,c-t-ftsts,Lost-Primary,Lost-Primary,c-t-ico,O,Open,50,17225
s=AL&y=2014&f-core=1&c-t-id=165329,c-t-id,165329,"JOESPH, MIRANDA KARRINE",c-t-eid,22025537,"JOESPH, MIRANDA KARRINE",c-t-pt,33,DEMOCRATIC,c-t-p,1,Democratic,s,AL,AL,y,2014,2014,c-r-t,1,Standard,c-r-osid,9184,AUDITOR,c-t-ftsts,Lost-General,Lost-General,c-t-ico,O,Open,132,17011.73
s=AL&y=2014&f-core=1&c-t-id=165467,c-t-id,165467,"WINDOM, MARY",c-t-eid,13010121,"WINDOM, MARY",c-t-pt,139,REPUBLICAN,c-t-p,2,Republican,s,AL,AL,y,2014,2014,c-r-t,1,Standard,c-r-osid,12307,CRIMINAL APPELLATE COURT-WINDOM SEAT,c-t-ftsts,Won-Retention,Won-Retention,c-t-ico,I,Incumbent,17,16931
s=AL&y=2014&f-core=1&c-t-id=175488,c-t-id,175488,"JOHNSON, TAMARA HARRIS",c-t-eid,24762718,"JOHNSON, TAMARA HARRIS",c-t-pt,33,DEMOCRATIC,c-t-p,1,Democratic,s,AL,AL,y,2014,2014,c-r-t,1,Standard,c-r-osid,14982,US HOUSE DISTRICT AL 007,c-t-ftsts,Lost-Primary,Lost-Primary,c-t-ico,C,Challenger,25,16838
s=AL&y=2014&f-core=1&c-t-id=164688,c-t-id,164688,"STEPHENS, DENNIS W",c-t-eid,21345309,"STEPHENS, DENNIS W",c-t-pt,33,DEMOCRATIC,c-t-p,1,Democratic,s,AL,AL,y,2014,2014,c-r-t,1,Standard,c-r-osid,135,HOUSE DISTRICT 022,c-t-ftsts,Lost-General,Lost-General,c-t-ico,O,Open,21,16753.94
s=AL&y=2014&f-core=1&c-t-id=182529,c-t-id,182529,"FULLER, BILL",c-t-eid,26780820,"FULLER, BILL",c-t-pt,62,INDEPENDENT,c-t-p,3,Third-Party,s,AL,AL,y,2014,2014,c-r-t,1,Standard,c-r-osid,231,SENATE DISTRICT 013,c-t-ftsts,Lost-General,Lost-General,c-t-ico,C,Challenger,18,15669.77
s=AL&y=2014&f-core=1&c-t-id=164734,c-t-id,164734,"MURPHY, DON",c-t-eid,21462274,"MURPHY, DON",c-t-pt,139,REPUBLICAN,c-t-p,2,Republican,s,AL,AL,y,2014,2014,c-r-t,1,Standard,c-r-osid,156,HOUSE DISTRICT 043,c-t-ftsts,Lost-Primary,Lost-Primary,c-t-ico,O,Open,14,15661.05
s=AL&y=2014&f-core=1&c-t-id=165506,c-t-id,165506,"CASSON, THOMAS",c-t-eid,22027751,"CASSON, THOMAS",c-t-pt,139,REPUBLICAN,c-t-p,2,Republican,s,AL,AL,y,2014,2014,c-r-t,1,Standard,c-r-osid,14978,US HOUSE DISTRICT AL 003,c-t-ftsts,Lost-Primary,Lost-Primary,c-t-ico,C,Challenger,24,15315
s=AL&y=2014&f-core=1&c-t-id=165262,c-t-id,165262,"LARKIN, TRACY",c-t-eid,21777121,"LARKIN, TRACY",c-t-pt,33,DEMOCRATIC,c-t-p,1,Democratic,s,AL,AL,y,2014,2014,c-r-t,1,Standard,c-r-osid,189,HOUSE DISTRICT 076,c-t-ftsts,Lost-Primary,Lost-Primary,c-t-ico,C,Challenger,31,15105.69
s=AL&y=2014&f-core=1&c-t-id=165405,c-t-id,165405,"GEORGE, STACEY LEE",c-t-eid,22025613,"GEORGE, STACEY LEE",c-t-pt,139,REPUBLICAN,c-t-p,2,Republican,s,AL,AL,y,2014,2014,c-r-t,1,Standard,c-r-osid,9185,GOVERNOR,c-t-ftsts,Lost-Primary,Lost-Primary,c-t-ico,C,Challenger,55,15038.49
s=AL&y=2014&f-core=1&c-t-id=183493,c-t-id,183493,"JOHNSON, ANTHONY (ALANN)",c-t-eid,28299357,"JOHNSON, ANTHONY (ALANN)",c-t-pt,33,DEMOCRATIC,c-t-p,1,Democratic,s,AL,AL,y,2014,2014,c-r-t,3,Special,c-r-osid,166,HOUSE DISTRICT 053,c-t-ftsts,Won-General,Won-General,c-t-ico,O,Open,37,14975
s=AL&y=2014&f-core=1&c-t-id=165301,c-t-id,165301,"PUGH, TILLMAN",c-t-eid,21778141,"PUGH, TILLMAN",c-t-pt,33,DEMOCRATIC,c-t-p,1,Democratic,s,AL,AL,y,2014,2014,c-r-t,1,Standard,c-r-osid,193,HOUSE DISTRICT 080,c-t-ftsts,Lost-General,Lost-General,c-t-ico,C,Challenger,18,14947.6
s=AL&y=2014&f-core=1&c-t-id=164740,c-t-id,164740,"BLACKMORE-JENKINS, PAMELA",c-t-eid,21471583,"BLACKMORE-JENKINS, PAMELA",c-t-pt,139,REPUBLICAN,c-t-p,2,Republican,s,AL,AL,y,2014,2014,c-r-t,1,Standard,c-r-osid,159,HOUSE DISTRICT 046,c-t-ftsts,Lost-Primary,Lost-Primary,c-t-ico,O,Open,12,14690
s=AL&y=2014&f-core=1&c-t-id=165428,c-t-id,165428,"BROWN, PHILIP",c-t-eid,22025636,"BROWN, PHILIP",c-t-pt,139,REPUBLICAN,c-t-p,2,Republican,s,AL,AL,y,2014,2014,c-r-t,1,Standard,c-r-osid,9551,PUBLIC SERVICE COMMISSIONER-002,c-t-ftsts,Lost-Primary,Lost-Primary,c-t-ico,C,Challenger,47,14610.16
s=AL&y=2014&f-core=1&c-t-id=165234,c-t-id,165234,"CONAWAY, LAWRENCE",c-t-eid,21777045,"CONAWAY, LAWRENCE",c-t-pt,33,DEMOCRATIC,c-t-p,1,Democratic,s,AL,AL,y,2014,2014,c-r-t,1,Standard,c-r-osid,167,HOUSE DISTRICT 054,c-t-ftsts,Lost-Primary,Lost-Primary,c-t-ico,O,Open,104,14607.3
s=AL&y=2014&f-core=1&c-t-id=173950,c-t-id,173950,"TREADAWAY, ALLEN",c-t-eid,6668578,"TREADAWAY, ALLEN",c-t-pt,139,REPUBLICAN,c-t-p,2,Republican,s,AL,AL,y,2014,2014,c-r-t,1,Standard,c-r-osid,164,HOUSE DISTRICT 051,c-t-ftsts,Won-General,Won-General,c-t-ico,I,Incumbent,22,14200
s=AL&y=2014&f-core=1&c-t-id=164671,c-t-id,164671,"WALLACE, GERRY",c-t-eid,21334133,"WALLACE, GERRY",c-t-pt,139,REPUBLICAN,c-t-p,2,Republican,s,AL,AL,y,2014,2014,c-r-t,1,Standard,c-r-osid,131,HOUSE DISTRICT 018,c-t-ftsts,Lost-General,Lost-General,c-t-ico,C,Challenger,49,13691.42
s=AL&y=2014&f-core=1&c-t-id=165265,c-t-id,165265,"SCOTT-HARRIS, SHIRLEY",c-t-eid,21777124,"SCOTT-HARRIS, SHIRLEY",c-t-pt,33,DEMOCRATIC,c-t-p,1,Democratic,s,AL,AL,y,2014,2014,c-r-t,1,Standard,c-r-osid,192,HOUSE DISTRICT 079,c-t-ftsts,Lost-General,Lost-General,c-t-ico,C,Challenger,110,13688.05
s=AL&y=2014&f-core=1&c-t-id=164751,c-t-id,164751,"BAHAKEL, PHILLIP",c-t-eid,21529732,"BAHAKEL, PHILLIP",c-t-pt,139,REPUBLICAN,c-t-p,2,Republican,s,AL,AL,y,2014,2014,c-r-t,1,Standard,c-r-osid,165,HOUSE DISTRICT 052,c-t-ftsts,Lost-General,Lost-General,c-t-ico,C,Challenger,6,13200
s=AL&y=2014&f-core=1&c-t-id=164766,c-t-id,164766,"POLIZOS, DIMITRI",c-t-eid,18912711,"POLIZOS, DIMITRI",c-t-pt,139,REPUBLICAN,c-t-p,2,Republican,s,AL,AL,y,2014,2014,c-r-t,1,Standard,c-r-osid,187,HOUSE DISTRICT 074,c-t-ftsts,Won-General,Won-General,c-t-ico,I,Incumbent,16,12900
s=AL&y=2014&f-core=1&c-t-id=183197,c-t-id,183197,"DAVIS, NATHAN",c-t-eid,12997534,"DAVIS, NATHAN",c-t-pt,139,REPUBLICAN,c-t-p,2,Republican,s,AL,AL,y,2014,2014,c-r-t,3,Special,c-r-osid,217,HOUSE DISTRICT 104,c-t-ftsts,Lost-Primary,Lost-Primary,c-t-ico,O,Open,28,12535.14
s=AL&y=2014&f-core=1&c-t-id=183494,c-t-id,183494,"LEE, ARTHUR D SHORES",c-t-eid,28299358,"LEE, ARTHUR D SHORES",c-t-pt,33,DEMOCRATIC,c-t-p,1,Democratic,s,AL,AL,y,2014,2014,c-r-t,3,Special,c-r-osid,166,HOUSE DISTRICT 053,c-t-ftsts,Lost-Primary Runoff,Lost-Primary Runoff,c-t-ico,O,Open,22,12431.56
s=AL&y=2014&f-core=1&c-t-id=164668,c-t-id,164668,"HUMPHRYES, BOBBY",c-t-eid,21332415,"HUMPHRYES, BOBBY",c-t-pt,139,REPUBLICAN,c-t-p,2,Republican,s,AL,AL,y,2014,2014,c-r-t,1,Standard,c-r-osid,129,HOUSE DISTRICT 016,c-t-ftsts,Lost-Primary,Lost-Primary,c-t-ico,O,Open,13,12096.52
s=AL&y=2014&f-core=1&c-t-id=165255,c-t-id,165255,"CARTER, JAMES E",c-t-eid,21777114,"CARTER, JAMES E",c-t-pt,33,DEMOCRATIC,c-t-p,1,Democratic,s,AL,AL,y,2014,2014,c-r-t,1,Standard,c-r-osid,185,HOUSE DISTRICT 072,c-t-ftsts,Lost-Primary,Lost-Primary,c-t-ico,C,Challenger,29,11847.06
s=AL&y=2014&f-core=1&c-t-id=182519,c-t-id,182519,"SAVAGE, JOHN",c-t-eid,26780810,"SAVAGE, JOHN",c-t-pt,139,REPUBLICAN,c-t-p,2,Republican,s,AL,AL,y,2014,2014,c-r-t,1,Standard,c-r-osid,246,SENATE DISTRICT 028,c-t-ftsts,Lost-General,Lost-General,c-t-ico,O,Open,29,11798.47
s=AL&y=2014&f-core=1&c-t-id=165272,c-t-id,165272,"MCGILVRAY, JERRY A",c-t-eid,21777632,"MCGILVRAY, JERRY A",c-t-pt,139,REPUBLICAN,c-t-p,2,Republican,s,AL,AL,y,2014,2014,c-r-t,1,Standard,c-r-osid,197,HOUSE DISTRICT 084,c-t-ftsts,Lost-General,Lost-General,c-t-ico,C,Challenger,35,11593.77
s=AL&y=2014&f-core=1&c-t-id=164609,c-t-id,164609,"PEACOCK, JEFF",c-t-eid,21273410,"PEACOCK, JEFF",c-t-pt,139,REPUBLICAN,c-t-p,2,Republican,s,AL,AL,y,2014,2014,c-r-t,1,Standard,c-r-osid,240,SENATE DISTRICT 022,c-t-ftsts,Lost-Primary,Lost-Primary,c-t-ico,O,Open,37,11565.87
s=AL&y=2014&f-core=1&c-t-id=165491,c-t-id,165491,"KELLUM, BETH",c-t-eid,6675972,"KELLUM, BETH",c-t-pt,139,REPUBLICAN,c-t-p,2,Republican,s,AL,AL,y,2014,2014,c-r-t,1,Standard,c-r-osid,12305,CRIMINAL APPELLATE COURT-KELLUM SEAT,c-t-ftsts,Won-Retention,Won-Retention,c-t-ico,I,Incumbent,6,11297.95
s=AL&y=2014&f-core=1&c-t-id=164733,c-t-id,164733,"MCDONALD, GINA",c-t-eid,21460834,"MCDONALD, GINA",c-t-pt,139,REPUBLICAN,c-t-p,2,Republican,s,AL,AL,y,2014,2014,c-r-t,1,Standard,c-r-osid,156,HOUSE DISTRICT 043,c-t-ftsts,Lost-Primary,Lost-Primary,c-t-ico,O,Open,18,11261.43
s=AL&y=2014&f-core=1&c-t-id=173944,c-t-id,173944,"GARDNER, EARL",c-t-eid,23597666,"GARDNER, EARL",c-t-pt,33,DEMOCRATIC,c-t-p,1,Democratic,s,AL,AL,y,2014,2014,c-r-t,1,Standard,c-r-osid,219,SENATE DISTRICT 001,c-t-ftsts,Lost-Primary,Lost-Primary,c-t-ico,O,Open,29,10979.86
s=AL&y=2014&f-core=1&c-t-id=164661,c-t-id,164661,"JACKSON, ROY",c-t-eid,21319140,"JACKSON, ROY",c-t-pt,139,REPUBLICAN,c-t-p,2,Republican,s,AL,AL,y,2014,2014,c-r-t,1,Standard,c-r-osid,125,HOUSE DISTRICT 012,c-t-ftsts,Lost-Primary,Lost-Primary,c-t-ico,C,Challenger,56,10669.91
s=AL&y=2014&f-core=1&c-t-id=182536,c-t-id,182536,"KELLY, GUY",c-t-eid,26780826,"KELLY, GUY",c-t-pt,62,INDEPENDENT,c-t-p,3,Third-Party,s,AL,AL,y,2014,2014,c-r-t,1,Standard,c-r-osid,150,HOUSE DISTRICT 037,c-t-ftsts,Lost-General,Lost-General,c-t-ico,O,Open,17,10416.46
s=AL&y=2014&f-core=1&c-t-id=164758,c-t-id,164758,"CLEMENTS, JAMEY",c-t-eid,21530415,"CLEMENTS, JAMEY",c-t-pt,139,REPUBLICAN,c-t-p,2,Republican,s,AL,AL,y,2014,2014,c-r-t,1,Standard,c-r-osid,175,HOUSE DISTRICT 062,c-t-ftsts,Lost-Primary,Lost-Primary,c-t-ico,O,Open,18,9826
s=AL&y=2014&f-core=1&c-t-id=164658,c-t-id,164658,"SHEDD, RANDALL",c-t-eid,7246011,"SHEDD, RANDALL",c-t-pt,139,REPUBLICAN,c-t-p,2,Republican,s,AL,AL,y,2014,2014,c-r-t,1,Standard,c-r-osid,124,HOUSE DISTRICT 011,c-t-ftsts,Won-General,Won-General,c-t-ico,I,Incumbent,15,9550
s=AL&y=2014&f-core=1&c-t-id=165244,c-t-id,165244,"BARNES, WILLIAM A",c-t-eid,21777069,"BARNES, WILLIAM A",c-t-pt,33,DEMOCRATIC,c-t-p,1,Democratic,s,AL,AL,y,2014,2014,c-r-t,1,Standard,c-r-osid,172,HOUSE DISTRICT 059,c-t-ftsts,Lost-Primary,Lost-Primary,c-t-ico,C,Challenger,10,9387.62
s=AL&y=2014&f-core=1&c-t-id=182501,c-t-id,182501,"HORN, CHRISTOPHER",c-t-eid,26780780,"HORN, CHRISTOPHER",c-t-pt,139,REPUBLICAN,c-t-p,2,Republican,s,AL,AL,y,2014,2014,c-r-t,1,Standard,c-r-osid,166,HOUSE DISTRICT 053,c-t-ftsts,Lost-General,Lost-General,c-t-ico,O,Open,13,8900
s=AL&y=2014&f-core=1&c-t-id=164773,c-t-id,164773,"SELLERS, PATRICK",c-t-eid,21617357,"SELLERS, PATRICK",c-t-pt,33,DEMOCRATIC,c-t-p,1,Democratic,s,AL,AL,y,2014,2014,c-r-t,1,Standard,c-r-osid,165,HOUSE DISTRICT 052,c-t-ftsts,Lost-Primary,Lost-Primary,c-t-ico,C,Challenger,10,8505
s=AL&y=2014&f-core=1&c-t-id=165298,c-t-id,165298,"CARMICHAEL, RALPH",c-t-eid,18912715,"CARMICHAEL, RALPH",c-t-pt,139,REPUBLICAN,c-t-p,2,Republican,s,AL,AL,y,2014,2014,c-r-t,1,Standard,c-r-osid,216,HOUSE DISTRICT 103,c-t-ftsts,Lost-General,Lost-General,c-t-ico,O,Open,7,8291.77
s=AL&y=2014&f-core=1&c-t-id=183497,c-t-id,183497,"CASEY, WILLIE (W A)",c-t-eid,28299361,"CASEY, WILLIE (W A)",c-t-pt,139,REPUBLICAN,c-t-p,2,Republican,s,AL,AL,y,2014,2014,c-r-t,3,Special,c-r-osid,166,HOUSE DISTRICT 053,c-t-ftsts,Lost-General,Lost-General,c-t-ico,O,Open,12,8125
s=AL&y=2014&f-core=1&c-t-id=182543,c-t-id,182543,"BENNETT, BRYAN",c-t-eid,26780832,"BENNETT, BRYAN",c-t-pt,33,DEMOCRATIC,c-t-p,1,Democratic,s,AL,AL,y,2014,2014,c-r-t,1,Standard,c-r-osid,225,SENATE DISTRICT 007,c-t-ftsts,Lost-General,Lost-General,c-t-ico,C,Challenger,26,8124.61
s=AL&y=2014&f-core=1&c-t-id=164689,c-t-id,164689,"GREEN, JIM",c-t-eid,21346153,"GREEN, JIM",c-t-pt,33,DEMOCRATIC,c-t-p,1,Democratic,s,AL,AL,y,2014,2014,c-r-t,1,Standard,c-r-osid,136,HOUSE DISTRICT 023,c-t-ftsts,Lost-Primary,Lost-Primary,c-t-ico,C,Challenger,11,7728.68
s=AL&y=2014&f-core=1&c-t-id=164503,c-t-id,164503,"CRUMPTON, RON",c-t-eid,21270119,"CRUMPTON, RON",c-t-pt,33,DEMOCRATIC,c-t-p,1,Democratic,s,AL,AL,y,2014,2014,c-r-t,1,Standard,c-r-osid,229,SENATE DISTRICT 011,c-t-ftsts,Lost-General,Lost-General,c-t-ico,O,Open,41,7414.16
s=AL&y=2014&f-core=1&c-t-id=164732,c-t-id,164732,"BAHAKEL, JOHN",c-t-eid,21459708,"BAHAKEL, JOHN",c-t-pt,139,REPUBLICAN,c-t-p,2,Republican,s,AL,AL,y,2014,2014,c-r-t,1,Standard,c-r-osid,156,HOUSE DISTRICT 043,c-t-ftsts,Lost-Primary,Lost-Primary,c-t-ico,O,Open,15,7041.34
s=AL&y=2014&f-core=1&c-t-id=165258,c-t-id,165258,"BUCKNER, ZACK",c-t-eid,21777117,"BUCKNER, ZACK",c-t-pt,33,DEMOCRATIC,c-t-p,1,Democratic,s,AL,AL,y,2014,2014,c-r-t,1,Standard,c-r-osid,187,HOUSE DISTRICT 074,c-t-ftsts,Lost-General,Lost-General,c-t-ico,C,Challenger,47,6915
s=AL&y=2014&f-core=1&c-t-id=165520,c-t-id,165520,"WRIGHT, ERICK",c-t-eid,22027765,"WRIGHT, ERICK",c-t-pt,33,DEMOCRATIC,c-t-p,1,Democratic,s,AL,AL,y,2014,2014,c-r-t,1,Standard,c-r-osid,14977,US HOUSE DISTRICT AL 002,c-t-ftsts,Lost-General,Lost-General,c-t-ico,C,Challenger,6,6674.57
s=AL&y=2014&f-core=1&c-t-id=164768,c-t-id,164768,"GRIMES, DAVID",c-t-eid,21538640,"GRIMES, DAVID",c-t-pt,139,REPUBLICAN,c-t-p,2,Republican,s,AL,AL,y,2014,2014,c-r-t,1,Standard,c-r-osid,190,HOUSE DISTRICT 077,c-t-ftsts,Lost-General,Lost-General,c-t-ico,C,Challenger,3,6300
s=AL&y=2014&f-core=1&c-t-id=164603,c-t-id,164603,"CHANDLER, FRANK",c-t-eid,21273405,"CHANDLER, FRANK",c-t-pt,139,REPUBLICAN,c-t-p,2,Republican,s,AL,AL,y,2014,2014,c-r-t,1,Standard,c-r-osid,239,SENATE DISTRICT 021,c-t-ftsts,Lost-Primary,Lost-Primary,c-t-ico,C,Challenger,7,6233.04
s=AL&y=2014&f-core=1&c-t-id=165253,c-t-id,165253,"HODGES, WESLEY J",c-t-eid,21777112,"HODGES, WESLEY J",c-t-pt,33,DEMOCRATIC,c-t-p,1,Democratic,s,AL,AL,y,2014,2014,c-r-t,1,Standard,c-r-osid,184,HOUSE DISTRICT 071,c-t-ftsts,Lost-Primary,Lost-Primary,c-t-ico,C,Challenger,41,6092.69
s=AL&y=2014&f-core=1&c-t-id=164639,c-t-id,164639,"STATOM, STERLING (JOSH)",c-t-eid,21273437,"STATOM, STERLING (JOSH)",c-t-pt,139,REPUBLICAN,c-t-p,2,Republican,s,AL,AL,y,2014,2014,c-r-t,1,Standard,c-r-osid,114,HOUSE DISTRICT 001,c-t-ftsts,Lost-Primary,Lost-Primary,c-t-ico,O,Open,14,5931
s=AL&y=2014&f-core=1&c-t-id=164687,c-t-id,164687,"JONES, PATRICK A",c-t-eid,21345306,"JONES, PATRICK A",c-t-pt,33,DEMOCRATIC,c-t-p,1,Democratic,s,AL,AL,y,2014,2014,c-r-t,1,Standard,c-r-osid,134,HOUSE DISTRICT 021,c-t-ftsts,Lost-Primary,Lost-Primary,c-t-ico,O,Open,7,5926.7
s=AL&y=2014&f-core=1&c-t-id=164712,c-t-id,164712,"JONES, HEATH",c-t-eid,21359951,"JONES, HEATH",c-t-pt,139,REPUBLICAN,c-t-p,2,Republican,s,AL,AL,y,2014,2014,c-r-t,1,Standard,c-r-osid,152,HOUSE DISTRICT 039,c-t-ftsts,Lost-General,Lost-General,c-t-ico,C,Challenger,27,5891.24
s=AL&y=2014&f-core=1&c-t-id=164517,c-t-id,164517,"GREEN, ROBERT W",c-t-eid,21270976,"GREEN, ROBERT W",c-t-pt,33,DEMOCRATIC,c-t-p,1,Democratic,s,AL,AL,y,2014,2014,c-r-t,1,Standard,c-r-osid,241,SENATE DISTRICT 023,c-t-ftsts,Lost-Primary,Lost-Primary,c-t-ico,C,Challenger,42,5850
s=AL&y=2014&f-core=1&c-t-id=165236,c-t-id,165236,"MAJOR, ERIC",c-t-eid,21777048,"MAJOR, ERIC",c-t-pt,33,DEMOCRATIC,c-t-p,1,Democratic,s,AL,AL,y,2014,2014,c-r-t,1,Standard,c-r-osid,168,HOUSE DISTRICT 055,c-t-ftsts,Lost-Primary,Lost-Primary,c-t-ico,O,Open,7,5800.8
s=AL&y=2014&f-core=1&c-t-id=183201,c-t-id,183201,"PLYLER, CHARLIE",c-t-eid,18912716,"PLYLER, CHARLIE",c-t-pt,139,REPUBLICAN,c-t-p,2,Republican,s,AL,AL,y,2014,2014,c-r-t,3,Special,c-r-osid,217,HOUSE DISTRICT 104,c-t-ftsts,Lost-Primary,Lost-Primary,c-t-ico,O,Open,15,5025
s=AL&y=2014&f-core=1&c-t-id=183495,c-t-id,183495,"TOPPING, FRANK",c-t-eid,28299359,"TOPPING, FRANK",c-t-pt,33,DEMOCRATIC,c-t-p,1,Democratic,s,AL,AL,y,2014,2014,c-r-t,3,Special,c-r-osid,166,HOUSE DISTRICT 053,c-t-ftsts,Lost-Primary,Lost-Primary,c-t-ico,O,Open,14,4930
s=AL&y=2014&f-core=1&c-t-id=165268,c-t-id,165268,"BALKCUM, ALEX",c-t-eid,21777628,"BALKCUM, ALEX",c-t-pt,139,REPUBLICAN,c-t-p,2,Republican,s,AL,AL,y,2014,2014,c-r-t,1,Standard,c-r-osid,193,HOUSE DISTRICT 080,c-t-ftsts,Lost-Primary,Lost-Primary,c-t-ico,C,Challenger,7,4816.52
s=AL&y=2014&f-core=1&c-t-id=164761,c-t-id,164761,"HALL, JAMES",c-t-eid,21530418,"HALL, JAMES",c-t-pt,139,REPUBLICAN,c-t-p,2,Republican,s,AL,AL,y,2014,2014,c-r-t,1,Standard,c-r-osid,177,HOUSE DISTRICT 064,c-t-ftsts,Lost-Primary,Lost-Primary,c-t-ico,C,Challenger,14,4521.56
s=AL&y=2014&f-core=1&c-t-id=165425,c-t-id,165425,"KAIGLER-ALBERT, LULA",c-t-eid,22025633,"KAIGLER-ALBERT, LULA",c-t-pt,33,DEMOCRATIC,c-t-p,1,Democratic,s,AL,AL,y,2014,2014,c-r-t,1,Standard,c-r-osid,9186,SECRETARY OF STATE,c-t-ftsts,Lost-General,Lost-General,c-t-ico,O,Open,3,4451.16
s=AL&y=2014&f-core=1&c-t-id=164625,c-t-id,164625,"HARRIS, BILL",c-t-eid,21273426,"HARRIS, BILL",c-t-pt,139,REPUBLICAN,c-t-p,2,Republican,s,AL,AL,y,2014,2014,c-r-t,1,Standard,c-r-osid,248,SENATE DISTRICT 030,c-t-ftsts,Lost-Primary,Lost-Primary,c-t-ico,O,Open,12,4151.41
s=AL&y=2014&f-core=1&c-t-id=165408,c-t-id,165408,"BASS, KEVIN",c-t-eid,22025616,"BASS, KEVIN",c-t-pt,33,DEMOCRATIC,c-t-p,1,Democratic,s,AL,AL,y,2014,2014,c-r-t,1,Standard,c-r-osid,9185,GOVERNOR,c-t-ftsts,Lost-Primary,Lost-Primary,c-t-ico,O,Open,7,4036.57
s=AL&y=2014&f-core=1&c-t-id=165297,c-t-id,165297,"CLARKBANKS, ANTHONY",c-t-eid,21778137,"CLARKBANKS, ANTHONY",c-t-pt,139,REPUBLICAN,c-t-p,2,Republican,s,AL,AL,y,2014,2014,c-r-t,1,Standard,c-r-osid,215,HOUSE DISTRICT 102,c-t-ftsts,Lost-Primary,Lost-Primary,c-t-ico,O,Open,19,3337.72
s=AL&y=2014&f-core=1&c-t-id=165497,c-t-id,165497,"LAFLORE, BURTON R",c-t-eid,22027742,"LAFLORE, BURTON R",c-t-pt,33,DEMOCRATIC,c-t-p,1,Democratic,s,AL,AL,y,2014,2014,c-r-t,1,Standard,c-r-osid,14976,US HOUSE DISTRICT AL 001,c-t-ftsts,Lost-General,Lost-General,c-t-ico,C,Challenger,8,3250
s=AL&y=2014&f-core=1&c-t-id=183207,c-t-id,183207,"CARMICHAEL, RALPH",c-t-eid,18912715,"CARMICHAEL, RALPH",c-t-pt,139,REPUBLICAN,c-t-p,2,Republican,s,AL,AL,y,2014,2014,c-r-t,3,Special,c-r-osid,217,HOUSE DISTRICT 104,c-t-ftsts,Lost-Primary,Lost-Primary,c-t-ico,O,Open,5,3178.2
s=AL&y=2014&f-core=1&c-t-id=182535,c-t-id,182535,"FEARS, ANGELA",c-t-eid,26780825,"FEARS, ANGELA",c-t-pt,62,INDEPENDENT,c-t-p,3,Third-Party,s,AL,AL,y,2014,2014,c-r-t,1,Standard,c-r-osid,145,HOUSE DISTRICT 032,c-t-ftsts,Lost-General,Lost-General,c-t-ico,C,Challenger,10,2787.16
s=AL&y=2014&f-core=1&c-t-id=165233,c-t-id,165233,"CUMMINGS, CHRIS",c-t-eid,21777043,"CUMMINGS, CHRIS",c-t-pt,33,DEMOCRATIC,c-t-p,1,Democratic,s,AL,AL,y,2014,2014,c-r-t,1,Standard,c-r-osid,167,HOUSE DISTRICT 054,c-t-ftsts,Lost-Primary,Lost-Primary,c-t-ico,O,Open,5,2700
s=AL&y=2014&f-core=1&c-t-id=183199,c-t-id,183199,"CARR II, STEPHEN",c-t-eid,18912712,"CARR II, STEPHEN",c-t-pt,33,DEMOCRATIC,c-t-p,1,Democratic,s,AL,AL,y,2014,2014,c-r-t,3,Special,c-r-osid,217,HOUSE DISTRICT 104,c-t-ftsts,Lost-General,Lost-General,c-t-ico,O,Open,27,2595.35
s=AL&y=2014&f-core=1&c-t-id=164720,c-t-id,164720,"ENGLE, STEPHANIE",c-t-eid,21405673,"ENGLE, STEPHANIE",c-t-pt,33,DEMOCRATIC,c-t-p,1,Democratic,s,AL,AL,y,2014,2014,c-r-t,1,Standard,c-r-osid,148,HOUSE DISTRICT 035,c-t-ftsts,Withdrew-Primary,Withdrew-Primary,c-t-ico,O,Open,1,2500
